confidence,dateAdded,id,ip,lastModified,ownerName,rating,webLink
100,2014-05-21T23:22:49Z,206204,125.83.138.92,2014-05-21T23:22:54Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=125.83.138.92&owner=Common+Community
100,2014-05-21T23:12:03Z,206199,85.17.138.166,2014-05-21T23:12:29Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=85.17.138.166&owner=Common+Community
100,2014-05-21T23:07:30Z,206197,179.163.128.154,2014-05-21T23:07:35Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=179.163.128.154&owner=Common+Community
100,2014-05-13T02:16:13Z,202431,61.128.110.137,2014-05-13T02:16:13Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.128.110.137&owner=Common+Community
100,2014-05-13T02:16:13Z,202432,60.13.176.25,2014-05-13T02:16:13Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.13.176.25&owner=Common+Community
50,2014-05-13T02:16:13Z,202433,220.171.94.50,2014-05-14T08:16:31Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.171.94.50&owner=Common+Community
100,2014-05-13T00:06:52Z,202401,76.74.159.240,2014-05-13T00:06:56Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=76.74.159.240&owner=Common+Community
100,2014-05-12T23:50:06Z,202383,94.23.45.46,2014-05-12T23:50:12Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.23.45.46&owner=Common+Community
85,2014-05-12T18:30:15Z,202345,31.193.9.126,2014-05-12T18:30:15Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.193.9.126&owner=Common+Community
80,2014-05-09T19:26:38Z,201815,85.143.166.215,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=85.143.166.215&owner=Common+Community
80,2014-05-09T19:26:38Z,201816,174.89.110.91,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=174.89.110.91&owner=Common+Community
80,2014-05-09T19:26:38Z,201817,86.131.158.222,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=86.131.158.222&owner=Common+Community
80,2014-05-09T19:26:38Z,201818,98.202.88.224,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=98.202.88.224&owner=Common+Community
80,2014-05-09T19:26:38Z,201819,77.239.59.243,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=77.239.59.243&owner=Common+Community
80,2014-05-09T19:26:38Z,201820,23.98.42.224,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.98.42.224&owner=Common+Community
80,2014-05-09T19:26:38Z,201821,23.98.64.182,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.98.64.182&owner=Common+Community
80,2014-05-09T19:26:38Z,201822,130.37.198.100,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=130.37.198.100&owner=Common+Community
80,2014-05-09T19:26:38Z,201823,99.73.173.219,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=99.73.173.219&owner=Common+Community
80,2014-05-09T19:26:38Z,201824,138.91.18.14,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=138.91.18.14&owner=Common+Community
80,2014-05-09T19:26:38Z,201825,94.88.99.85,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.88.99.85&owner=Common+Community
80,2014-05-09T19:26:38Z,201826,109.153.212.95,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=109.153.212.95&owner=Common+Community
80,2014-05-09T19:26:38Z,201827,143.225.154.3,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=143.225.154.3&owner=Common+Community
80,2014-05-09T19:26:38Z,201828,213.120.146.245,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=213.120.146.245&owner=Common+Community
80,2014-05-09T19:26:38Z,201829,37.57.41.161,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.57.41.161&owner=Common+Community
80,2014-05-09T19:26:38Z,201830,76.22.162.44,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=76.22.162.44&owner=Common+Community
80,2014-05-09T19:26:38Z,201831,221.193.254.122,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=221.193.254.122&owner=Common+Community
80,2014-05-09T19:26:38Z,201832,37.203.28.115,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.203.28.115&owner=Common+Community
80,2014-05-09T19:26:38Z,201833,75.1.220.146,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=75.1.220.146&owner=Common+Community
80,2014-05-09T19:26:38Z,201834,191.234.52.206,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=191.234.52.206&owner=Common+Community
80,2014-05-09T19:26:38Z,201835,168.63.62.72,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=168.63.62.72&owner=Common+Community
80,2014-05-09T19:26:38Z,201836,168.61.87.1,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=168.61.87.1&owner=Common+Community
80,2014-05-09T19:26:38Z,201837,137.135.218.230,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=137.135.218.230&owner=Common+Community
80,2014-05-09T19:26:38Z,201838,58.72.156.251,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.72.156.251&owner=Common+Community
80,2014-05-09T19:26:38Z,201839,114.189.115.181,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.189.115.181&owner=Common+Community
80,2014-05-09T19:26:38Z,201840,191.236.81.175,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=191.236.81.175&owner=Common+Community
80,2014-05-09T19:26:38Z,201841,137.116.225.57,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=137.116.225.57&owner=Common+Community
80,2014-05-09T19:26:38Z,201842,2.135.155.255,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=2.135.155.255&owner=Common+Community
80,2014-05-09T19:26:38Z,201843,71.49.172.208,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=71.49.172.208&owner=Common+Community
80,2014-05-09T19:26:38Z,201844,138.91.187.61,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=138.91.187.61&owner=Common+Community
80,2014-05-09T19:26:38Z,201845,137.117.72.80,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=137.117.72.80&owner=Common+Community
80,2014-05-09T19:26:38Z,201846,37.213.4.238,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.213.4.238&owner=Common+Community
80,2014-05-09T19:26:38Z,201847,93.77.3.231,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=93.77.3.231&owner=Common+Community
80,2014-05-09T19:26:38Z,201848,220.227.80.53,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.227.80.53&owner=Common+Community
80,2014-05-09T19:26:38Z,201849,81.130.195.125,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=81.130.195.125&owner=Common+Community
80,2014-05-09T19:26:38Z,201850,204.80.1.48,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=204.80.1.48&owner=Common+Community
80,2014-05-09T19:26:38Z,201851,105.237.41.92,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=105.237.41.92&owner=Common+Community
80,2014-05-09T19:26:38Z,201852,119.150.7.131,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=119.150.7.131&owner=Common+Community
80,2014-05-09T19:26:38Z,201853,188.10.35.153,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.10.35.153&owner=Common+Community
80,2014-05-09T19:26:38Z,201854,14.99.133.100,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=14.99.133.100&owner=Common+Community
80,2014-05-09T19:26:38Z,201855,89.44.180.213,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=89.44.180.213&owner=Common+Community
80,2014-05-09T19:26:38Z,201856,188.25.71.232,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.25.71.232&owner=Common+Community
80,2014-05-09T19:26:38Z,201857,137.117.197.32,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=137.117.197.32&owner=Common+Community
80,2014-05-09T19:26:38Z,201858,168.62.182.150,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=168.62.182.150&owner=Common+Community
80,2014-05-09T19:26:38Z,201859,23.96.34.43,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.96.34.43&owner=Common+Community
80,2014-05-09T19:26:38Z,201860,109.64.20.153,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=109.64.20.153&owner=Common+Community
80,2014-05-09T19:26:38Z,201861,118.96.3.224,2014-05-09T19:26:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=118.96.3.224&owner=Common+Community
100,2014-05-02T19:21:10Z,199346,70.91.182.185,2014-05-02T19:21:10Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=70.91.182.185&owner=Common+Community
0,2014-05-02T00:01:29Z,199071,80.82.64.217,2014-05-02T00:01:29Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=80.82.64.217&owner=Common+Community
0,2014-05-02T00:01:29Z,199072,116.0.23.209,2014-05-02T00:01:29Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=116.0.23.209&owner=Common+Community
0,2014-05-02T00:01:29Z,199073,121.184.94.57,2014-05-02T00:01:29Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.184.94.57&owner=Common+Community
0,2014-05-02T00:01:29Z,199074,103.31.220.146,2014-05-02T00:01:29Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=103.31.220.146&owner=Common+Community
80,2014-04-16T20:51:17Z,192903,66.96.223.192,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.192&owner=Common+Community
80,2014-04-16T20:51:17Z,192904,66.96.223.193,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.193&owner=Common+Community
80,2014-04-16T20:51:17Z,192905,66.96.223.194,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.194&owner=Common+Community
80,2014-04-16T20:51:17Z,192906,66.96.223.195,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.195&owner=Common+Community
80,2014-04-16T20:51:17Z,192907,66.96.223.196,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.196&owner=Common+Community
80,2014-04-16T20:51:17Z,192908,66.96.223.197,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.197&owner=Common+Community
80,2014-04-16T20:51:17Z,192909,66.96.223.198,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.198&owner=Common+Community
80,2014-04-16T20:51:17Z,192910,66.96.223.199,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.199&owner=Common+Community
80,2014-04-16T20:51:17Z,192911,66.96.223.200,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.200&owner=Common+Community
80,2014-04-16T20:51:17Z,192912,66.96.223.201,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.201&owner=Common+Community
80,2014-04-16T20:51:17Z,192913,66.96.223.202,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.202&owner=Common+Community
80,2014-04-16T20:51:17Z,192914,66.96.223.203,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.203&owner=Common+Community
80,2014-04-16T20:51:17Z,192915,66.96.223.205,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.205&owner=Common+Community
80,2014-04-16T20:51:17Z,192916,66.96.223.206,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.206&owner=Common+Community
80,2014-04-16T20:51:17Z,192917,66.96.223.207,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.207&owner=Common+Community
80,2014-04-16T20:51:17Z,192918,66.96.223.208,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.208&owner=Common+Community
80,2014-04-16T20:51:17Z,192919,66.96.223.209,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.209&owner=Common+Community
80,2014-04-16T20:51:17Z,192920,66.96.223.210,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.210&owner=Common+Community
80,2014-04-16T20:51:17Z,192921,66.96.223.211,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.211&owner=Common+Community
80,2014-04-16T20:51:17Z,192922,66.96.223.212,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.212&owner=Common+Community
80,2014-04-16T20:51:17Z,192923,66.96.223.213,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.213&owner=Common+Community
80,2014-04-16T20:51:17Z,192924,66.96.223.214,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.214&owner=Common+Community
80,2014-04-16T20:51:17Z,192925,66.96.223.215,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.215&owner=Common+Community
80,2014-04-16T20:51:17Z,192926,66.96.223.216,2014-04-16T20:51:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.223.216&owner=Common+Community
